id,listing_url,scrape_id,last_searched,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,region_id,region_name,region_parent_id,region_parent_name,region_parent_parent_id,region_parent_parent_name,reviews_per_month
16648262,https://www.airbnb.com/rooms/16648262,2.02101E+13,24/1/2021,28/1/2021,Private Room by the Beach!,"This top floor furnished 2 bedroom (2 queens), 1 bathroom apt is 2 blocks from the beach and comes with parking in front. Fully stocked kitchen. It is on the corner block and therefore, provides panoramic views with cross flow ventilation so an air conditioner is not required. A floor fan is in the apt if needed. It is stylishly appointed with modern furnishings; 8 seater wood dining table; 42"" Plasma Television; DVD/Stereo; Wifi; clothes washer and all other basic conveniences.<br /><br /><b>The space</b><br />This top floor furnished 2 bedroom (2 queens), 1 bathroom apt is 2 blocks from the beach and comes with parking in front. Fully stocked kitchen. It is on the corner block and therefore, provides panoramic views with cross flow ventilation so an air conditioner is not required. A floor fan is in the apt if needed. It is stylishly appointed with modern furnishings; 8 seater wood dining table; 42"" Plasma Television; DVD/Stereo; Wifi; clothes washer and all other basic conveniences.","Coogee is a beachside suburb of local government area City of Randwick 6 kilometres south-east of the Sydney central business district, in the state of New South Wales, Australia. It is also a part of the Eastern Suburbs of Sydney. Within walking distance of the apartment you will find quality restaurants, cosy coffee shops and shops for your daily groceries.",https://a0.muscache.com/pictures/1315302b-ae42-4fd3-8e3b-d4e78f167eb2.jpg,1459337,https://www.airbnb.com/users/show/1459337,Brian,30/11/2011,"Sydney, New South Wales, Australia","Hi everyone, I am looking forward to meet and welcome you to my apartment and city!",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/9f8ca314-f2ac-4756-a52f-89bf4475fb10.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9f8ca314-f2ac-4756-a52f-89bf4475fb10.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Coogee, New South Wales, Australia",-33.91817,151.25693,Private room in apartment,Private room,2,,1 shared bath,1,1,"[""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Microwave"", ""Hot water"", ""Long term stays allowed"", ""Essentials"", ""Bed linens"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Ethernet connection"", ""Hangers"", ""Iron"", ""Kitchen"", ""Wifi"", ""Oven"", ""BBQ grill"", ""Cooking basics"", ""Free street parking"", ""Smoke alarm"", ""TV"", ""Fire extinguisher"", ""Patio or balcony""]",$110.00,2,1125,2,2,1125,1125,2,1125,,t,29,59,89,180,28/1/2021,0,0,0,,,,,,,,,,,,f,1,0,1,0,16550,Randwick ,1,New South Wales,,,
41008151,https://www.airbnb.com/rooms/41008151,2.02101E+13,24/1/2021,30/1/2021,YOUR MAROUBRA HOME AWAY FROM HOME,"Gorgeous 4 bedroom 2.5 bathroom modern townhouse less then 900metres from Maroubra Beach.  Includes wifi, sleeps up to 12  people in 4 bedrooms plus a study.   Easy walk to beach, shops  and cafes or a short drive or bus to the city.<br /><br />Features:-<br />- internet<br />- outdoor entertaining with BBQ<br />-  ducted airconditioning<br />- laundry with washing machine and dryer<br />- fully equipped kitchen with pod coffee machine and dishwasher <br />- garage parking for one car<br />- driveway parking for one other<br /><br /><b>Other things to note</b><br />Pets are considered upon application.  Please let us know prior to booking if you wish to bring your pets as we need to know what breeds ages etc before we can approve them.",,https://a0.muscache.com/pictures/197e1eca-703b-4d65-a544-10374ab9a6f1.jpg,7940457,https://www.airbnb.com/users/show/7940457,Donna,4/8/2013,"The Entrance North, New South Wales, Australia","HI, I run a furnished accommodation business.  i have done so for about 17 years now.  I have various properties in and around Adelaide as well as in the western suburbs of Sydney and NSW Central coast. ",within an hour,100%,45%,t,https://a0.muscache.com/im/pictures/user/ee6636bd-f159-4d12-89de-9c9904002b97.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ee6636bd-f159-4d12-89de-9c9904002b97.jpg?aki_policy=profile_x_medium,Maroubra,34,34,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,,-33.94727,151.24654,Entire townhouse,Entire home/apt,12,,2.5 baths,4,6,"[""Essentials"", ""Hangers"", ""Cooking basics"", ""TV"", ""Wifi"", ""Microwave"", ""Coffee maker"", ""Lockbox"", ""Free street parking"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Iron"", ""Free parking on premises"", ""Heating"", ""Washer"", ""Kitchen""]",$300.00,1,1125,1,7,1125,1125,1,1125,,t,0,0,30,30,30/1/2021,11,9,1,11/1/2020,17/1/2021,96,10,9,10,10,10,10,,,f,27,27,0,0,16550,Randwick ,1,New South Wales,,,0.85
25192676,https://www.airbnb.com/rooms/25192676,2.02101E+13,24/1/2021,30/1/2021,Private sunny beach bedroom ideal short&long term,"Beautiful house close to the beach , UNSW, CBD, all you need to feel like home <br />The house is quite old but very tasteful, clean and fresh <br /><br />The bedroom is sunny and private,   the garden is full of trees also we had a nice terrace to give you a great outdoor space if you need a serenity and peaceful space<br /><br />Normally we live in the house 5 PAX is an international house Mexico, France, Germany we all work and we are looking to have our own privacy , but always is nice to share a glass of wine<br /><br /><b>The space</b><br />You can use everything at the house , we live to keep the house quite and clean please after use kitchen help us tu clean everting you use , Also bathroom we ask to keep it super clean and dry after you use it <br /><br />Thanks<br /><br /><b>Guest access</b><br />Laundry , kitchen , dining room , terrace , kitchen<br /><br /><b>Other things to note</b><br />We share all común areas you’ll have you privacy at you room","Close to the the beach, bus stop at the door , neighborhood is quite and family oriented, close to the city and close to the beach",https://a0.muscache.com/pictures/eeffb0bb-3ce6-413f-8c79-400aee7cfa8e.jpg,108221824,https://www.airbnb.com/users/show/108221824,Albert,23/12/2016,"Sydney, New South Wales, Australia","IM AN MEXICAN-AUSSSIE ARTIST LIIVNG IN MEXICO, LA AND SYDNEY EASYGOING PERSON AND RELAX

ENJOY THE BEACH, AND THE STARS",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/4503c382-a997-4c76-abfe-8e2e60c40735.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4503c382-a997-4c76-abfe-8e2e60c40735.jpg?aki_policy=profile_x_medium,Maroubra,6,6,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Maroubra, New South Wales, Australia",-33.94406,151.24773,Private room in house,Private room,2,,1 shared bath,1,1,"[""Essentials"", ""Refrigerator"", ""Stove"", ""First aid kit"", ""Coffee maker"", ""Dishes and silverware"", ""Bed linens"", ""Cleaning before checkout"", ""Washer"", ""Dishwasher"", ""Extra pillows and blankets"", ""TV"", ""Wifi"", ""Free street parking"", ""Indoor fireplace"", ""Iron"", ""Hangers"", ""Kitchen"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Microwave"", ""Patio or balcony"", ""Oven"", ""Garden or backyard"", ""Lock on bedroom door"", ""BBQ grill"", ""Free parking on premises"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Long term stays allowed"", ""Dedicated workspace"", ""Smoke alarm""]",$52.00,6,1125,6,6,1125,1125,6,1125,,t,28,58,88,363,30/1/2021,6,3,0,30/3/2019,17/12/2020,97,9,9,10,10,10,9,,,f,6,2,4,0,16550,Randwick ,1,New South Wales,,,0.27
2666620,https://www.airbnb.com/rooms/2666620,2.02101E+13,24/1/2021,29/1/2021,RANDWICK / COOGEE beach haven,"Gorgeous fully renovated, 3 bedroom home. 1 queen bed and 2 double beds. <br /><br />Two living areas both with TV's <br /> <br />Indoor/outdoor living area including large covered deck with outdoor eating area and state of the art BBQ , leading onto large lush garden. <br /><br />10 minute walk to  beach, cafés and shopping village. <br /><br />Close to public transport<br /><br />One off street covered parking <br /><br />For 2 weeks or longer, enquire about discount<br /><br /><b>The space</b><br />Fresh, beach home , fully renovated <br />Beautiful, simple and functional <br />All the comforts of home<br /><br /><b>Guest access</b><br />Guests have access to free wi-fi .<br />Use of all utilities , bicycles on request<br /><br /><b>Other things to note</b><br />Whole home is fully renovated<br />No air con but there are ceiling fans in all bedrooms and on deck outside","10 minute flat walk or 3 minute cycle to gorgeous Coogee beach. (Under 1km) Close to Randwick shopping centre, Coogee shopping village and The Spot entertainment area with movies and lovely restaurants and bars. <br /><br />Bus just around the corner into the City (20 minutes ) and to Bondi Junction train station (10 minutes).",https://a0.muscache.com/pictures/51265eb0-a08e-40cd-a6b1-aeef2287d8fa.jpg,2046076,https://www.airbnb.com/users/show/2046076,Dorienne,1/4/2012,"Sydney, New South Wales, Australia",Me and my lovely family would like to invite you to holiday in our funky family home. ,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/e51c50a7-1a76-4f2c-82c6-a6405e1bc5f2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e51c50a7-1a76-4f2c-82c6-a6405e1bc5f2.jpg?aki_policy=profile_x_medium,Randwick,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,"Randwick, New South Wales, Australia",-33.91616,151.24511,Entire house,Entire home/apt,6,,2.5 baths,3,0,"[""Dishwasher"", ""Shampoo"", ""Dryer"", ""Washer"", ""Dishes and silverware"", ""Keypad"", ""Microwave"", ""Hot water"", ""Long term stays allowed"", ""Essentials"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys"", ""Refrigerator"", ""Stove"", ""Hangers"", ""Garden or backyard"", ""Free parking on premises"", ""Patio or balcony"", ""Iron"", ""Extra pillows and blankets"", ""Kitchen"", ""Wifi"", ""Oven"", ""Luggage dropoff allowed"", ""Hair dryer"", ""First aid kit"", ""Bathtub"", ""BBQ grill"", ""Heating"", ""Single level home"", ""Cooking basics"", ""Free street parking"", ""Coffee maker"", ""Smoke alarm"", ""TV"", ""Fire extinguisher"", ""Room-darkening shades""]",$414.00,7,1125,7,7,1125,1125,7,1125,,t,0,29,59,334,29/1/2021,7,0,0,24/12/2014,5/10/2018,94,10,9,10,10,9,9,,,f,1,1,0,0,16550,Randwick ,1,New South Wales,,,0.09
9687019,https://www.airbnb.com/rooms/9687019,2.02101E+13,,27/1/2021,Beautiful apartment by the beach,"Beautiful, modern and clean apartment 700m from Coogee beach. Steps away from transport, restaurants, bars and cafes. Perfect for a beach getaway and for exploring Sydney. Free and unlimited parking on the street.<br /><br /><b>The space</b><br />A modern, clean and comfy apartment located just 700m from the beach! With public transport closeby and only minutes away from cafes, bars and restaurants. You can enjoy the beach and the stunning Eastern beaches coastal walks. Or you can take a short bus ride to enjoy Sydney sights and attractions.<br /><br />The apartment has a spacious main bedroom with a queen size bed . The bathroom has been recently renovated. Towels, soap and shampoo are provided. The fully equipped kitchen has a refrigerator, oven, electric hot plates, a microwave and an electric kettle. And if you need to wash your clothes you can use the washing machine and dryer in the apartment.<br /><br />There is free and unlimited parking on the street. It is usually easy to fin","You'll be minutes from the beach with many cafes, restaurants, shops and pubs nearby. There is a beautiful park on the beach and nice coastal walks, most notable the Coogee to Bondi walk. Other attractions are Wylies baths (ocean pools south from the beach), Gordon's bay (a cute little beach with rocks north from Coogee), Lawn bowling club just down the street (a fun Aussie version of bowling played on grass), and many more",https://a0.muscache.com/pictures/4dbd019b-58a8-45d0-b56d-b4dc56669008.jpg,3374745,https://www.airbnb.com/users/show/3374745,Danny,26/8/2012,"Sydney, New South Wales, Australia","I live in Sydney Australia. I enjoy going to new places and meeting people from around the world. In my spare time I do yoga and like swimming, hiking and camping. Enjoy history and arts, and good food or just getting lost in new places...",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/3374745/profile_pic/1345978349/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3374745/profile_pic/1345978349/original.jpg?aki_policy=profile_x_medium,Coogee,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,"Coogee, New South Wales, Australia",-33.9165,151.25235,Entire apartment,Entire home/apt,2,,1 bath,1,1,"[""Iron"", ""Dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Bed linens"", ""Oven"", ""Shampoo"", ""Dishes and silverware"", ""Cooking basics"", ""Wifi"", ""Refrigerator"", ""Hangers"", ""Microwave"", ""Washer"", ""Bathtub"", ""Smoke alarm"", ""Long term stays allowed"", ""Free street parking"", ""TV"", ""Kitchen""]",$100.00,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,27/1/2021,34,0,0,20/12/2015,1/4/2018,88,9,9,10,10,9,9,,,f,1,1,0,0,16550,Randwick ,1,New South Wales,,,0.55
28228882,https://www.airbnb.com/rooms/28228882,2.02101E+13,24/1/2021,28/1/2021,Executive Beachside retreat,"Renovated 2 story apartment, 2 Bedrooms, 2 brand new bathrooms, Lounge with balcony , Kitchen/Dining<br />Fully equipped eat in kitchen which opens onto a balcony<br />Private Entrance<br />Foxtel, Netflix, Unlimited ADSL (TV in bedroom and Lounge), Washer/Dryer.  Daiken reverse cycle air conditioning on every level<br />All linen, towels supplied. Fully equipped kitchen<br />3 mins walk to beach, cafes and shops<br /><br />(I do except dogs sometimes, please request)<br /><br /><b>The space</b><br />Available for long stays<br />Discounts apply (and set into bookings)<br />All amenties provided: including sanizter, cleaning products, toliet paper etc<br />House is professionally cleaned to high standard and 72 hr gaps between bookings<br /><br /><b>Guest access</b><br />Zero contact check in",,https://a0.muscache.com/pictures/d8759cb0-92ee-4b02-bd71-72798d3573d1.jpg,15593391,https://www.airbnb.com/users/show/15593391,Karen,16/5/2014,"Sydney, New South Wales, Australia",,a few days or more,0%,68%,f,https://a0.muscache.com/im/users/15593391/profile_pic/1443777893/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15593391/profile_pic/1443777893/original.jpg?aki_policy=profile_x_medium,Coogee,2,2,"['email', 'phone', 'reviews']",t,f,,-33.91831,151.25674,Entire apartment,Entire home/apt,4,,2 baths,2,2,"[""Dishwasher"", ""Shampoo"", ""Dryer"", ""Washer"", ""Dishes and silverware"", ""Microwave"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Essentials"", ""Private entrance"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Hangers"", ""Iron"", ""Kitchen"", ""Wifi"", ""Oven"", ""Hair dryer"", ""Heating"", ""Lockbox"", ""Cooking basics"", ""Free street parking"", ""Coffee maker"", ""Smoke alarm"", ""TV"", ""Fire extinguisher"", ""Patio or balcony""]",$229.00,3,356,3,3,356,356,3,356,,t,3,3,3,105,28/1/2021,14,5,0,23/1/2019,9/7/2020,97,10,10,10,10,10,10,,,f,2,2,0,0,16550,Randwick ,1,New South Wales,,,0.57
18795747,https://www.airbnb.com/rooms/18795747,2.02101E+13,,27/1/2021,Mike's at Maroubra,"Ground floor 3 bedroom apartment with backyard & BBQ close to beach, shops, city and the airport. Walking distance to famous Bra Boys Surfing Beach.<br /><br /><b>The space</b><br />Singles or couples<br /><br /><b>Guest access</b><br />Entire apartment apart from last 3rd bedroom.","Apartment is located 1min from the bus stop (to CBD), 1min to Heffron Park, 2min to Gym's or Swimming Pool, 5min to Shopping Centre, Cafés and Restaurants, 5min to beach.",https://a0.muscache.com/pictures/1f47abed-de5c-4475-a2db-147df5eec350.jpg,61011937,https://www.airbnb.com/users/show/61011937,Michal,29/2/2016,"Sydney, New South Wales, Australia","Male (42) with sense for adventure, ex-euro residing in AU for last 20 years. ",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/453864d5-13ec-40b6-958b-4ccc039bbe1e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/453864d5-13ec-40b6-958b-4ccc039bbe1e.jpg?aki_policy=profile_x_medium,Maroubra,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,"Maroubra, New South Wales, Australia",-33.94915,151.24054,Private room in apartment,Private room,2,,1 bath,2,1,"[""Smoke alarm"", ""Hangers"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Washer"", ""Dryer"", ""Essentials"", ""Wifi"", ""Free parking on premises"", ""First aid kit"", ""Breakfast"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$65.00,2,30,2,2,30,30,2,30,,t,0,0,0,0,27/1/2021,0,0,0,,,,,,,,,,,,t,1,0,1,0,16550,Randwick ,1,New South Wales,,,
41162944,https://www.airbnb.com/rooms/41162944,2.02101E+13,,1/2/2021,Sydney CBD - Private room w/own bathroom,"Stay in a modern-designed 2 bedroom + 2 bathroom apartment close to Sydney CBD (13 mins train ride).<br /><br />Located next to Sydney’s airport with a variety of restaurants, cafes, supermarkets and bakeries nearby.<br /><br />5 mins walk to Wolli Creek Station. Have access to Sydney at your door steps!<br /><br />Note: We do have a 4 months beaglier puppy. He is very friendly and won’t get in your way. He sleeps in our room and doesn’t bark.<br /><br /><b>The space</b><br />>Private room with your own bathroom in a modern apartment<br />>Modern furniture at appliances throughout<br />>Bathroom amenities: Shampoo, Conditioner, Body was, towels<br />>Fully equipped kitchen for tea/coffee or meals<br />>Air conditioned<br />>Fast Wifi<br /><br /><b>Guest access</b><br />Living room with Netflix <br />Laundry - washing machine<br />Balcony - outside seating area",">Wolli Creek is a newly developed residential area, it has close proximity to the Sydney CBD, Sydney airport and parkland.<br />>Direct train ride to Circular Quay, Opera House, Sydney Harbour <br />>Direct train ride to Bondi Junction, then bus access to Bondi beach<br />>Brighton Le Sands Beach",https://a0.muscache.com/pictures/38884f14-f1c1-41c0-9d2d-4a188a47e1a2.jpg,226296786,https://www.airbnb.com/users/show/226296786,Ty,18/11/2018,"Redfern, New South Wales, Australia",Kiwi living in Australia. Love to eat and travel! ,N/A,N/A,89%,f,https://a0.muscache.com/im/pictures/user/59e310a6-2b55-4599-9ef1-7a2d4412a8f5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/59e310a6-2b55-4599-9ef1-7a2d4412a8f5.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Wolli Creek, New South Wales, Australia",-33.9311,151.14945,Private room in condominium,Private room,2,,1.5 baths,1,1,"[""TV"", ""Lock on bedroom door"", ""Kitchen"", ""Elevator"", ""Free street parking"", ""Air conditioning"", ""Washer"", ""Smoke alarm"", ""Fire extinguisher"", ""Shampoo"", ""Hot water"", ""Essentials"", ""Wifi""]",$56.00,1,12,1,1,12,12,1,12,,t,0,0,0,0,1/2/2021,3,3,0,19/2/2020,18/3/2020,100,10,10,10,10,10,10,,,t,1,0,1,0,16650,Rockdale ,1,New South Wales,,,0.26
46090853,https://www.airbnb.com/rooms/46090853,2.02101E+13,24/1/2021,28/1/2021,1. Coogee Garden Apartment near beach,"This amazing brand new one bedroom apartment is set in the heart of Coogee with a generous and quite garden.<br /><br /><b>The space</b><br />Distributed across a spacious floorplan and with a spacious garden, this generous one bedroom home has plenty of space to relax or work from home whilst you lose yourself in the peaceful calm of the Coogee ocean waters. It is luxury accommodation rivalling any hotel suite.<br /><br /><b>Guest access</b><br />Make yourself at home. You’ll have full access to the entire property during your stay","Enjoy an early morning stroll or surf on one of Sydney’s famous beaches and enjoy brunch, lunch or dinner at one of the many dining options conveniently located close by. This is the ultimate retreat to unwind. If you are looking for a chance to live in a brand new state of the art apartment in one of Sydneys best coastal location, this is a truly special opportunity.",https://a0.muscache.com/pictures/miso/Hosting-46090853/original/330aa1f4-673d-4844-8594-ac39465b8ccd.jpeg,2450066,https://www.airbnb.com/users/show/2450066,Hotelesque,23/5/2012,"Sydney, New South Wales, Australia","Hotelesque provides premium short and long term home hotel accommodation solutions in the most sought-after suburbs of Sydney, Australia. We love looking after guests and our properties are carefully selected  and perfectly presented, with luxury features and quality in-house services to bring the ultimate home-comfort and hotel experience to every stay.
Our personal service and high standard, ensure the best travel experience for all or our guests. Hotelesque is backed by decades of experience and after many years of business travel we started looking for more personal accommodation options. We know that the best feeling when you’re away from home is to find a place with the special touch and convenience that a hotel brings, combined with the comfort and privacy of home. That’s what led us along the journey to Hotelesque.
",within a few hours,96%,82%,f,https://a0.muscache.com/im/pictures/user/e5b28327-5194-424b-8354-e607c1160d68.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e5b28327-5194-424b-8354-e607c1160d68.jpg?aki_policy=profile_x_medium,Randwick,87,87,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id', 'identity_manual']",t,t,"Coogee, New South Wales, Australia",-33.91686,151.25654,Entire apartment,Entire home/apt,2,,1 bath,1,1,"[""Carbon monoxide alarm"", ""Dishwasher"", ""Dryer"", ""Washer"", ""Breakfast"", ""Dishes and silverware"", ""Shampoo"", ""Microwave"", ""Air conditioning"", ""Long term stays allowed"", ""Essentials"", ""Hot tub"", ""Private entrance"", ""Bed linens"", ""Dedicated workspace"", ""Refrigerator"", ""Stove"", ""Garden or backyard"", ""Iron"", ""Kitchen"", ""Extra pillows and blankets"", ""Wifi"", ""Shower gel"", ""Oven"", ""Hair dryer"", ""Cooking basics"", ""Coffee maker"", ""Smoke alarm"", ""TV"", ""Heating""]",$270.00,5,1125,5,5,1125,1125,5,1125,,t,8,38,68,343,28/1/2021,0,0,0,,,,,,,,,,,,f,86,86,0,0,16550,Randwick ,1,New South Wales,,,
39475128,https://www.airbnb.com/rooms/39475128,2.02101E+13,24/1/2021,2/2/2021,Behind train station woolworths playground park,Behind woolworths grocery 10min by train to city,,https://a0.muscache.com/pictures/085a6df7-5b8e-453e-b8b1-957322b1c93e.jpg,303226782,https://www.airbnb.com/users/show/303226782,Mungunkhuu,19/10/2019,AU,,a few days or more,0%,0%,f,https://a0.muscache.com/im/pictures/user/6742d376-3d0e-4240-a145-a78a5169b8a1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6742d376-3d0e-4240-a145-a78a5169b8a1.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,f,,-33.93335,151.15188,Entire apartment,Entire home/apt,4,,1 bath,1,1,"[""Long term stays allowed""]",$90.00,1,1125,1,1,1125,1125,1,1125,,t,30,60,90,90,2/2/2021,0,0,0,,,,,,,,,,,,f,1,1,0,0,16650,Rockdale ,1,New South Wales,,,
20984706,https://www.airbnb.com/rooms/20984706,2.02101E+13,,27/1/2021,Beach Apartment,"The Unit is 2 minutes from beautiful Maroubra Beach, bus stops (Bondi, City, Central) and cafes/shops. Maroubra Beach is a lot quieter than Bondi and Coogee and the local community is very relaxed and welcoming. If you love to surf, you've found the perfect spot! The apartment is modern, bright and airy with a nice beachy and homely feel. Watch the sunrise over the ocean, go for a swim, and then enjoy the sunset view from the balcony (in summer).<br /><br /><b>The space</b><br />2 bedroom apartment with balcony only 2 minutes from beach, restaurants and public transport. Ideal for 1 or 2 couples, friends or a small family.<br /><br /><b>Guest access</b><br />Apart from the 2 bedrooms, guests have access to kitchen, living/dining room, bathroom (with washer and dryer) and balcony - you'll have access to pretty much everywhere and everything, except for the garage which is used for storage only.<br /><br /><b>Other things to note</b><br />Please send me a booking request and I'll let you","Maroubra Beach is quieter than Coogee or Bondi, so if you're looking for a relaxed stay but still want the option to go out for a nice meal or a drink in the evening, you've found your place :) There is a choice of cafes and restaurants (pub, pizza, Thai, burgers, etc.) literally just around the corner and I'm happy to share my insider knowledge of the area with you.",https://a0.muscache.com/pictures/miso/Hosting-20984706/original/7ff11289-4f31-4183-a031-2e2f157fb615.jpeg,11533240,https://www.airbnb.com/users/show/11533240,Sabrina,22/1/2014,"New South Wales, Australia","Hi, I'm Sabrina and I have been living in Maroubra for over 10 years now (I'm originally from Germany). I love everything about 'the Bra' -as locals lovingly call Maroubra: the beach which seems to change every day, the sea breeze, the cafes, and especially the people and the community vibe here. I enjoy travelling and meeting new people and have lived in a few different countries over the years. I'm happy to share my local knowledge and my beautiful home with you. If I'm not here, a close friend or neighbour will look after you during your stay.",within a few hours,100%,25%,f,https://a0.muscache.com/im/pictures/user/e61a1ef4-f0d0-4ac7-8e05-8329f077b7f6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e61a1ef4-f0d0-4ac7-8e05-8329f077b7f6.jpg?aki_policy=profile_x_medium,Maroubra,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Maroubra, New South Wales, Australia",-33.94588,151.25542,Entire apartment,Entire home/apt,4,,1 bath,2,2,"[""Refrigerator"", ""Smoke alarm"", ""Hangers"", ""Dishes and silverware"", ""Long term stays allowed"", ""Washer \u2013\u00a0In unit"", ""Cooking basics"", ""Iron"", ""Essentials"", ""TV with standard cable"", ""Wifi"", ""Stove"", ""First aid kit"", ""Dryer \u2013\u00a0In unit"", ""Patio or balcony"", ""Bed linens"", ""Dishwasher"", ""Oven"", ""Free street parking"", ""Kitchen""]",$198.00,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,27/1/2021,1,0,0,2/10/2017,2/10/2017,100,10,10,10,10,10,10,,,f,2,1,1,0,16550,Randwick ,1,New South Wales,,,0.02
40067884,https://www.airbnb.com/rooms/40067884,2.02101E+13,,26/1/2021,Sunny apartment a walk to Coogee beach,,,https://a0.muscache.com/pictures/4cff158a-fa93-4cbc-b1d2-d0da9aec67ea.jpg,21120246,https://www.airbnb.com/users/show/21120246,Stacey,9/9/2014,"Maroubra, New South Wales, Australia",,N/A,N/A,N/A,f,https://a0.muscache.com/im/users/21120246/profile_pic/1410347202/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/21120246/profile_pic/1410347202/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio', 'government_id']",t,t,,-33.91712,151.24446,Entire apartment,Entire home/apt,6,,1 bath,3,4,"[""Smoke alarm"", ""Hangers"", ""Long term stays allowed"", ""Air conditioning"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Dryer"", ""Essentials"", ""Wifi"", ""Free parking on premises"", ""Hot water"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$153.00,2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,26/1/2021,2,0,0,15/1/2020,18/1/2020,90,10,9,10,10,10,10,,,f,1,1,0,0,16550,Randwick ,1,New South Wales,,,0.16
